22.633333
48.6
2.3666668
0.15
2.9333334
28.333332
4.95
0.083333336
0.083333336
146.43333
2.7333333
10.766666
6.116667
0.1
0.1
66.75
16.316666
6.45
4.0166664
14.216667
6.4333334
0.1
0.1
0.083333336
2.4333334
6.4666667
0.45
2.7833333
40.36667
0.55
14.3
100.41667
0.8666667
6.75
14.466667
12.75
46.6
2.25
2.9166665
0.1
2.0666666
8.55
0.6333333
0.4
0.36666667
6.083333
0.6333333
0.51666665
0.56666666
0.21666667
0.41666666
6.4833336
0.8333333
0.083333336
0.18333334
6.083333
0.81666666
0.083333336
0.18333334
0.4
6.4833336
0.78333336
0.083333336
0.18333334
6.4833336
0.81666666
0.083333336
0.18333334
0.6333333
0.36666667
0.3
6.9833336
0.56666666
0.48333332
0.35
0.13333334
0.53333336
0.23333333
0.18333334
2.0166667
0.7
2.0333333
2.1833334
8.6
2.6
0.11666667
172.46667
2.05
6.0333333
2.9
0.21666667
0.083333336
2.3
6.633333
0.6
4.0666666
0.13333334
0.083333336
120.36667
2.85
8.816667
16.9
90.6
10.366667
28.333332
0.5833333
8.383333
8.083334
42.483334
0.76666665
0.33333334
4.7666664
32.88333
4.3
0.15
4.333333
0.13333334
42.216667
2.7333333
0.15
0.5
0.083333336
0.11666667
2.15
0.76666665
0.083333336
0.083333336
2.4666667
2.35
2.55
0.23333333
102.96667
2.6833334
0.3
2.8166666
0.93333334
0.45
2.05
12.033333
0.083333336
0.5
168.75
0.56666666
8.083334
10.15
2.4166665
2.0833335
0.95
2.8333335
4.666667
0.48333332
8.083334
0.8833333
0.15
0.9166667
12.483334
0.65
0.45
6.85
0.95
0.083333336
0.11666667
2
0.43333334
8.35
0.75
10.016666
0.1
0.083333336
0.11666667
2.4333334
0.11666667
4.95
48.316666
84.63333
6.0166664
4.4833336
0.5
2.55
2.0333333
2.1166668
0.28333333
2.55
0.25
0.4
0.1
0.1
32.233334
4.083333
6.7666664
0.083333336
0.11666667
0.31666666
0.16666667
2.5
2.5333333
10.816667
4.9
4.35
0.11666667
4.0166664
10.133333
0.85
12.533333
6.7
0.48333332
12.066667
170.01666
6.4666667
0.6666667
12.633333
0.15
2.2166667
0.56666666
8.75
0.78333336
0.9
0.46666667
46.766666
102.683334
4.65
0.5833333
2.8166666
282
2.05
10.183333
4.5666666
0.13333334
0.083333336
30.716667
12.383333
4.6
0.16666667
0.083333336
116.53333
6.4
6.616667
14.966667
10.316667
4.0333333
4.5666666
138.91666
0.083333336
0.53333336
0.2
12.35
8.516666
12.616667
0.43333334
0.15
6.0666666
0.6333333
2.1166668
0.53333336
6.7666664
0.6
0.9
6.5166664
10.933333
4.8
0.33333334
6.4666667
0.76666665
0.083333336
40.333336
0.16666667
2.1333332
0.8833333
